linkage,metric,criterion,param,silhouette_score
single,cityblock,maxclust,15,-0.1738
single,cityblock,maxclust,16,-0.1763
single,cityblock,maxclust,17,-0.1782
single,cityblock,maxclust,18,-0.1805
single,cityblock,maxclust,19,-0.1821
single,cityblock,maxclust,20,-0.1827
single,cityblock,maxclust,21,-0.1917
single,cityblock,maxclust,22,-0.1919
single,cityblock,maxclust,23,-0.1922
single,cityblock,maxclust,24,-0.1924
single,cityblock,maxclust,25,-0.2008
single,cityblock,distance,20.0,-0.0035
single,cosine,maxclust,2,0.0069
single,cosine,maxclust,3,-0.0068
single,cosine,maxclust,4,-0.0215
single,cosine,maxclust,5,-0.0495
single,cosine,maxclust,6,-0.0666
single,cosine,maxclust,7,-0.067
single,cosine,maxclust,8,-0.0824
single,cosine,maxclust,9,-0.088
single,cosine,maxclust,10,-0.1027
single,cosine,maxclust,11,-0.1028
single,cosine,maxclust,12,-0.1041
single,cosine,maxclust,13,-0.1115
single,cosine,maxclust,14,-0.1183
single,cosine,maxclust,15,-0.125
single,cosine,maxclust,16,-0.1497
single,cosine,maxclust,17,-0.1498
single,cosine,maxclust,18,-0.1499
single,cosine,maxclust,19,-0.155
single,cosine,maxclust,20,-0.1598
single,cosine,maxclust,21,-0.1643
single,cosine,maxclust,22,-0.1686
single,cosine,maxclust,23,-0.1727
single,cosine,maxclust,24,-0.1866
single,cosine,maxclust,25,-0.1866
single,correlation,maxclust,2,0.0069
single,correlation,maxclust,3,-0.0068
single,correlation,maxclust,4,-0.0215
single,correlation,maxclust,5,-0.0495
single,correlation,maxclust,6,-0.0666
single,correlation,maxclust,7,-0.067
single,correlation,maxclust,8,-0.0824
single,correlation,maxclust,9,-0.088
single,correlation,maxclust,10,-0.1027
single,correlation,maxclust,11,-0.1028
single,correlation,maxclust,12,-0.1041
single,correlation,maxclust,13,-0.1115
single,correlation,maxclust,14,-0.1183
single,correlation,maxclust,15,-0.125
single,correlation,maxclust,16,-0.1497
single,correlation,maxclust,17,-0.1498
single,correlation,maxclust,18,-0.1499
single,correlation,maxclust,19,-0.155
single,correlation,maxclust,20,-0.1598
single,correlation,maxclust,21,-0.1643
single,correlation,maxclust,22,-0.1686
single,correlation,maxclust,23,-0.1727
single,correlation,maxclust,24,-0.1866
single,correlation,maxclust,25,-0.1866
